user_id,segment,platform,exposed,placement,converted,engaged,orders,revenue,campaign_date
U00407,Returning,iOS,0,Control,0,0,0,0.0,2026-05-07
U00408,New,iOS,1,Banner,0,0,0,0.0,2026-05-20
U00409,Reactivated,Android,0,Control,0,1,0,0.0,2026-05-09
U00410,New,Android,0,Control,0,0,0,0.0,2026-05-17
U00411,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-05
U00412,Reactivated,iOS,0,Control,0,0,0,0.0,2026-05-12
U00413,Reactivated,Android,0,Control,0,1,0,0.0,2026-05-09
U00414,Returning,Android,1,Pop-up,1,0,0,0.0,2026-05-17
U00415,Returning,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-03
U00416,Returning,iOS,0,Control,1,0,0,0.0,2026-05-25
U00417,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-24
U00418,New,Android,0,Control,0,0,0,0.0,2026-05-07
U00419,Returning,Android,1,Merchandising Card,1,0,1,27.03,2026-05-03
U00420,High Value,Android,0,Control,0,0,0,0.0,2026-05-26
U00421,High Value,Android,0,Control,0,1,0,0.0,2026-05-07
U00422,High Value,iOS,0,Control,1,1,2,64.63,2026-05-07
U00423,New,iOS,1,Banner,0,1,0,0.0,2026-05-25
U00424,Returning,Android,1,Banner,1,0,2,69.01,2026-05-05
U00425,New,Android,0,Control,0,0,0,0.0,2026-05-11
U00426,Returning,Android,0,Control,0,0,0,0.0,2026-05-09
U00427,Returning,Android,1,Pop-up,0,0,0,0.0,2026-05-28
U00428,High Value,Android,1,Merchandising Card,0,0,0,0.0,2026-05-25
U00429,Returning,Android,1,Banner,0,0,0,0.0,2026-05-23
U00430,New,iOS,0,Control,0,0,0,0.0,2026-05-23
U00431,New,iOS,1,Banner,0,1,0,0.0,2026-05-13
U00432,High Value,Android,1,Merchandising Card,0,1,0,0.0,2026-05-22
U00433,Returning,iOS,0,Control,0,0,0,0.0,2026-05-14
U00434,New,iOS,1,Pop-up,1,0,4,160.47,2026-05-02
U00435,New,Android,0,Control,0,1,0,0.0,2026-05-24
U00436,High Value,Android,0,Control,0,0,0,0.0,2026-05-07
U00437,New,iOS,1,Banner,0,1,0,0.0,2026-05-25
U00438,High Value,Android,1,Pop-up,1,0,2,100.67,2026-05-18
U00439,High Value,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-08
U00440,New,iOS,0,Control,0,1,0,0.0,2026-05-17
U00441,New,Android,1,Banner,0,0,0,0.0,2026-05-19
U00442,Reactivated,Android,0,Control,1,0,2,30.76,2026-05-02
U00443,Returning,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-18
U00444,Returning,iOS,0,Control,1,1,0,0.0,2026-05-16
U00445,High Value,iOS,0,Control,0,1,0,0.0,2026-05-14
U00446,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-28
U00447,Reactivated,Android,1,Pop-up,0,0,0,0.0,2026-05-15
U00448,High Value,iOS,1,Pop-up,0,0,0,0.0,2026-05-28
U00449,Returning,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-16
U00450,New,Android,0,Control,0,0,0,0.0,2026-05-22
U00451,High Value,Android,0,Control,0,0,0,0.0,2026-05-17
U00452,Returning,Android,0,Control,0,0,0,0.0,2026-05-02
U00453,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-07
U00454,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-16
U00455,New,iOS,0,Control,0,0,0,0.0,2026-05-13
U00456,Returning,iOS,0,Control,0,0,0,0.0,2026-05-22
U00457,New,iOS,1,Banner,0,0,0,0.0,2026-05-12
U00458,Returning,Android,1,Merchandising Card,1,1,2,16.33,2026-05-12
U00459,New,Android,1,Banner,0,1,0,0.0,2026-05-26
U00460,New,Android,0,Control,0,0,0,0.0,2026-05-09
U00461,New,Android,1,Merchandising Card,1,1,0,0.0,2026-05-14
U00462,Returning,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-23
U00463,High Value,iOS,0,Control,0,0,0,0.0,2026-05-18
U00464,Returning,Android,0,Control,0,0,0,0.0,2026-05-12
U00465,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-27
U00466,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-06
U00467,New,iOS,0,Control,0,0,0,0.0,2026-05-28
U00468,High Value,iOS,0,Control,0,0,0,0.0,2026-05-24
U00469,New,iOS,0,Control,0,0,0,0.0,2026-05-20
U00470,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-10
U00471,New,Android,0,Control,1,0,2,54.52,2026-05-22
U00472,Reactivated,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-10
U00473,New,iOS,0,Control,0,1,0,0.0,2026-05-28
U00474,High Value,iOS,0,Control,1,0,6,362.3,2026-05-25
U00475,Returning,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-01
U00476,Reactivated,Android,1,Merchandising Card,1,1,2,67.61,2026-05-01
U00477,New,Android,1,Pop-up,1,0,1,11.84,2026-05-02
U00478,Returning,Android,0,Control,0,1,0,0.0,2026-05-28
U00479,Reactivated,iOS,0,Control,0,0,0,0.0,2026-05-20
U00480,Returning,Android,1,Merchandising Card,1,0,1,33.68,2026-05-19
U00481,Returning,Android,0,Control,0,1,0,0.0,2026-05-28
U00482,Returning,iOS,1,Merchandising Card,1,1,1,39.25,2026-05-17
U00483,Returning,Android,0,Control,1,0,2,55.76,2026-05-02
U00484,Returning,Android,1,Merchandising Card,0,1,0,0.0,2026-05-05
U00485,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-26
U00486,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-17
U00487,New,Android,1,Pop-up,0,1,0,0.0,2026-05-18
U00488,New,Android,0,Control,0,0,0,0.0,2026-05-27
U00489,Reactivated,iOS,0,Control,0,0,0,0.0,2026-05-10
U00490,High Value,iOS,1,Banner,0,1,0,0.0,2026-05-11
U00491,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-12
U00492,Returning,Android,1,Banner,0,0,0,0.0,2026-05-11
U00493,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-19
U00494,New,Android,0,Control,0,0,0,0.0,2026-05-19
U00495,Returning,Android,0,Control,0,0,0,0.0,2026-05-11
U00496,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-16
U00497,Returning,Android,0,Control,1,1,0,0.0,2026-05-25
U00498,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-03
U00499,Reactivated,iOS,1,Banner,0,0,0,0.0,2026-05-28
U00500,Reactivated,iOS,1,Pop-up,0,0,0,0.0,2026-05-18
U00501,Returning,Android,0,Control,1,0,1,21.21,2026-05-18
U00502,Returning,Android,1,Banner,0,0,0,0.0,2026-05-28
U00503,New,iOS,1,Pop-up,0,0,0,0.0,2026-05-03
U00504,High Value,Android,0,Control,0,0,0,0.0,2026-05-16
U00505,Returning,Android,0,Control,0,0,0,0.0,2026-05-01
U00506,New,iOS,1,Pop-up,0,1,0,0.0,2026-05-17
U00507,Reactivated,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-13
U00508,High Value,iOS,0,Control,0,0,0,0.0,2026-05-22
U00509,Reactivated,Android,0,Control,1,0,1,34.48,2026-05-11
U00510,High Value,Android,0,Control,1,0,0,0.0,2026-05-12
U00511,Returning,iOS,1,Pop-up,1,0,0,0.0,2026-05-05
U00512,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-27
U00513,Reactivated,iOS,1,Pop-up,0,1,0,0.0,2026-05-10
U00514,High Value,iOS,0,Control,1,0,1,48.43,2026-05-16
U00515,New,Android,0,Control,1,1,2,57.59,2026-05-18
U00516,New,iOS,1,Pop-up,0,1,0,0.0,2026-05-08
U00517,Returning,Android,1,Banner,0,1,0,0.0,2026-05-02
U00518,High Value,Android,0,Control,0,0,0,0.0,2026-05-02
U00519,Reactivated,iOS,1,Banner,0,0,0,0.0,2026-05-26
U00520,New,iOS,0,Control,0,0,0,0.0,2026-05-07
U00521,Returning,iOS,0,Control,1,0,2,89.6,2026-05-13
U00522,Returning,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-06
U00523,Reactivated,Android,1,Merchandising Card,0,1,0,0.0,2026-05-09
U00524,High Value,Android,1,Banner,1,0,2,64.17,2026-05-14
U00525,High Value,Android,1,Merchandising Card,1,0,2,123.0,2026-05-28
U00526,Returning,iOS,1,Banner,0,1,0,0.0,2026-05-23
U00527,Returning,iOS,0,Control,0,0,0,0.0,2026-05-20
U00528,New,iOS,1,Banner,1,1,2,67.11,2026-05-26
U00529,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-08
U00530,High Value,iOS,1,Banner,0,1,0,0.0,2026-05-28
U00531,High Value,Android,1,Pop-up,1,0,1,57.1,2026-05-23
U00532,Reactivated,Android,1,Banner,0,1,0,0.0,2026-05-10
U00533,Reactivated,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-02
U00534,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-01
U00535,High Value,Android,1,Merchandising Card,0,0,0,0.0,2026-05-27
U00536,Reactivated,iOS,1,Banner,1,0,2,48.19,2026-05-01
U00537,High Value,iOS,0,Control,1,0,2,102.34,2026-05-18
U00538,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-16
U00539,Returning,Android,1,Banner,1,0,1,36.3,2026-05-19
U00540,New,iOS,1,Banner,0,1,0,0.0,2026-05-11
U00541,Reactivated,Android,1,Merchandising Card,0,0,0,0.0,2026-05-18
U00542,Returning,Android,1,Pop-up,0,1,0,0.0,2026-05-16
U00543,New,Android,1,Banner,1,1,2,82.67,2026-05-07
U00544,Returning,iOS,1,Pop-up,0,1,0,0.0,2026-05-06
U00545,Returning,Android,0,Control,0,1,0,0.0,2026-05-22
U00546,Returning,iOS,0,Control,0,0,0,0.0,2026-05-09
U00547,New,iOS,0,Control,1,0,2,40.19,2026-05-18
U00548,Returning,Android,0,Control,0,1,0,0.0,2026-05-14
U00549,Returning,iOS,0,Control,0,0,0,0.0,2026-05-25
U00550,High Value,Android,0,Control,0,0,0,0.0,2026-05-02
U00551,Returning,iOS,1,Pop-up,0,1,0,0.0,2026-05-13
U00552,High Value,Android,1,Banner,0,1,0,0.0,2026-05-16
U00553,Returning,Android,1,Banner,0,0,0,0.0,2026-05-20
U00554,Returning,Android,0,Control,0,0,0,0.0,2026-05-09
U00555,High Value,iOS,0,Control,1,0,2,112.06,2026-05-24
U00556,Returning,Android,1,Pop-up,0,0,0,0.0,2026-05-24
U00557,New,Android,0,Control,1,0,1,16.79,2026-05-03
U00558,New,Android,0,Control,0,0,0,0.0,2026-05-21
U00559,High Value,iOS,0,Control,0,1,0,0.0,2026-05-03
U00560,Returning,iOS,0,Control,0,1,0,0.0,2026-05-28
U00561,High Value,iOS,0,Control,0,0,0,0.0,2026-05-10
U00562,New,iOS,0,Control,0,1,0,0.0,2026-05-19
U00563,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-19
U00564,New,Android,1,Pop-up,0,0,0,0.0,2026-05-22
U00565,Returning,iOS,0,Control,0,0,0,0.0,2026-05-18
U00566,Returning,iOS,0,Control,1,1,0,0.0,2026-05-08
U00567,Returning,Android,1,Banner,0,1,0,0.0,2026-05-02
U00568,Returning,iOS,0,Control,0,0,0,0.0,2026-05-08
U00569,Reactivated,Android,1,Pop-up,0,1,0,0.0,2026-05-17
U00570,Returning,Android,0,Control,0,0,0,0.0,2026-05-15
U00571,Returning,Android,0,Control,0,0,0,0.0,2026-05-05
U00572,High Value,Android,0,Control,0,0,0,0.0,2026-05-18
U00573,Returning,Android,0,Control,1,0,1,30.13,2026-05-12
U00574,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-08
U00575,High Value,Android,1,Merchandising Card,0,1,0,0.0,2026-05-05
U00576,Reactivated,Android,1,Banner,0,0,0,0.0,2026-05-18
U00577,New,iOS,1,Pop-up,0,1,0,0.0,2026-05-18
U00578,Reactivated,iOS,1,Banner,1,1,2,52.67,2026-05-05
U00579,Returning,Android,0,Control,0,0,0,0.0,2026-05-03
U00580,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-14
U00581,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-16
U00582,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-02
U00583,Returning,Android,0,Control,0,1,0,0.0,2026-05-20
U00584,New,Android,0,Control,0,1,0,0.0,2026-05-28
U00585,Returning,Android,1,Pop-up,0,0,0,0.0,2026-05-05
U00586,New,Android,1,Pop-up,0,1,0,0.0,2026-05-02
U00587,New,Android,1,Pop-up,1,1,2,79.06,2026-05-02
U00588,New,Android,0,Control,0,0,0,0.0,2026-05-02
U00589,New,Android,1,Banner,0,0,0,0.0,2026-05-15
U00590,New,Android,0,Control,0,1,0,0.0,2026-05-01
U00591,New,iOS,0,Control,0,0,0,0.0,2026-05-24
U00592,Returning,iOS,0,Control,0,0,0,0.0,2026-05-28
U00593,New,iOS,0,Control,0,1,0,0.0,2026-05-21
U00594,Returning,Android,0,Control,0,0,0,0.0,2026-05-11
U00595,High Value,Android,0,Control,0,1,0,0.0,2026-05-02
U00596,Returning,Android,1,Pop-up,0,1,0,0.0,2026-05-14
U00597,Returning,Android,1,Merchandising Card,0,1,0,0.0,2026-05-02
U00598,New,Android,1,Merchandising Card,1,1,2,56.22,2026-05-21
U00599,New,iOS,0,Control,0,0,0,0.0,2026-05-07
U00600,New,iOS,0,Control,1,0,1,31.86,2026-05-28
U00601,New,Android,0,Control,0,1,0,0.0,2026-05-20
U00602,New,Android,1,Pop-up,0,0,0,0.0,2026-05-28
U00603,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-07
U00604,New,iOS,1,Pop-up,0,0,0,0.0,2026-05-26
U00605,New,iOS,0,Control,0,0,0,0.0,2026-05-15
U00606,Returning,Android,0,Control,0,1,0,0.0,2026-05-03
U00607,New,Android,1,Banner,0,0,0,0.0,2026-05-05
U00608,Returning,Android,1,Banner,0,1,0,0.0,2026-05-12
U00609,Returning,iOS,0,Control,0,0,0,0.0,2026-05-14
U00610,Returning,iOS,0,Control,0,1,0,0.0,2026-05-01
U00611,New,Android,1,Banner,0,0,0,0.0,2026-05-14
U00612,High Value,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-08
U00613,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-02
U00614,New,Android,0,Control,1,0,0,0.0,2026-05-24
U00615,High Value,Android,1,Merchandising Card,0,1,0,0.0,2026-05-06
U00616,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-05
U00617,New,Android,0,Control,0,0,0,0.0,2026-05-11
U00618,New,iOS,0,Control,1,1,3,124.48,2026-05-06
U00619,High Value,iOS,0,Control,0,0,0,0.0,2026-05-26
U00620,High Value,iOS,0,Control,0,0,0,0.0,2026-05-26
U00621,New,Android,0,Control,0,0,0,0.0,2026-05-24
U00622,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-16
U00623,Returning,Android,0,Control,0,0,0,0.0,2026-05-07
U00624,Returning,iOS,0,Control,0,1,0,0.0,2026-05-28
U00625,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-28
U00626,Returning,Android,1,Banner,0,1,0,0.0,2026-05-24
U00627,Returning,Android,1,Merchandising Card,0,1,0,0.0,2026-05-15
U00628,High Value,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-10
U00629,New,Android,0,Control,0,0,0,0.0,2026-05-16
U00630,New,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-16
U00631,High Value,Android,0,Control,1,1,4,201.58,2026-05-25
U00632,High Value,Android,1,Banner,1,0,2,73.51,2026-05-20
U00633,Returning,iOS,0,Control,0,0,0,0.0,2026-05-17
U00634,Returning,Android,1,Banner,1,0,5,96.57,2026-05-05
U00635,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-25
U00636,Returning,Android,1,Banner,0,0,0,0.0,2026-05-26
U00637,Returning,Android,0,Control,0,0,0,0.0,2026-05-16
U00638,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-13
U00639,New,iOS,0,Control,0,0,0,0.0,2026-05-03
U00640,Returning,iOS,0,Control,0,0,0,0.0,2026-05-07
U00641,New,Android,1,Banner,0,0,0,0.0,2026-05-18
U00642,New,iOS,1,Banner,0,1,0,0.0,2026-05-16
U00643,New,Android,1,Merchandising Card,1,0,1,35.21,2026-05-16
U00644,New,Android,1,Pop-up,0,1,0,0.0,2026-05-13
U00645,New,Android,0,Control,0,0,0,0.0,2026-05-19
U00646,High Value,iOS,0,Control,0,0,0,0.0,2026-05-13
U00647,Returning,iOS,0,Control,0,0,0,0.0,2026-05-27
U00648,Returning,iOS,0,Control,1,0,4,154.69,2026-05-12
U00649,High Value,iOS,0,Control,1,1,2,71.33,2026-05-18
U00650,Returning,iOS,0,Control,0,1,0,0.0,2026-05-24
U00651,New,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-12
U00652,Returning,Android,0,Control,1,0,0,0.0,2026-05-06
U00653,Returning,iOS,0,Control,1,0,1,32.58,2026-05-18
U00654,High Value,iOS,0,Control,0,0,0,0.0,2026-05-02
U00655,Returning,iOS,0,Control,0,0,0,0.0,2026-05-11
U00656,New,iOS,0,Control,0,0,0,0.0,2026-05-01
U00657,New,iOS,1,Pop-up,0,1,0,0.0,2026-05-04
U00658,Returning,iOS,0,Control,0,0,0,0.0,2026-05-22
U00659,Returning,Android,0,Control,0,0,0,0.0,2026-05-01
U00660,Returning,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-06
U00661,Returning,Android,0,Control,1,0,0,0.0,2026-05-21
U00662,Reactivated,iOS,1,Pop-up,1,0,2,63.39,2026-05-26
U00663,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-28
U00664,New,Android,1,Banner,1,0,1,31.9,2026-05-17
U00665,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-18
U00666,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-16
U00667,New,iOS,1,Banner,0,0,0,0.0,2026-05-25
U00668,New,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-25
U00669,New,iOS,0,Control,1,0,1,35.86,2026-05-14
U00670,New,iOS,0,Control,0,1,0,0.0,2026-05-05
U00671,New,iOS,0,Control,0,0,0,0.0,2026-05-28
U00672,High Value,Android,0,Control,0,0,0,0.0,2026-05-14
U00673,New,iOS,0,Control,0,1,0,0.0,2026-05-13
U00674,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-25
U00675,Returning,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-20
U00676,Reactivated,Android,1,Merchandising Card,0,0,0,0.0,2026-05-24
U00677,New,Android,0,Control,0,0,0,0.0,2026-05-09
U00678,Returning,Android,0,Control,0,0,0,0.0,2026-05-16
U00679,Reactivated,iOS,1,Pop-up,0,0,0,0.0,2026-05-15
U00680,High Value,iOS,0,Control,0,0,0,0.0,2026-05-08
U00681,High Value,Android,1,Merchandising Card,1,0,4,226.59,2026-05-14
U00682,New,iOS,0,Control,0,0,0,0.0,2026-05-11
U00683,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-26
U00684,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-26
U00685,Reactivated,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-11
U00686,Returning,Android,0,Control,0,0,0,0.0,2026-05-25
U00687,Returning,Android,1,Banner,0,0,0,0.0,2026-05-13
U00688,New,Android,0,Control,1,1,3,79.5,2026-05-22
U00689,High Value,iOS,0,Control,0,0,0,0.0,2026-05-07
U00690,New,Android,1,Merchandising Card,1,0,1,34.87,2026-05-19
U00691,New,iOS,0,Control,0,0,0,0.0,2026-05-11
U00692,Returning,iOS,0,Control,0,0,0,0.0,2026-05-01
U00693,Returning,iOS,1,Merchandising Card,1,1,1,31.71,2026-05-05
U00694,New,Android,0,Control,0,0,0,0.0,2026-05-14
U00695,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-22
U00696,Returning,iOS,1,Merchandising Card,1,0,1,31.91,2026-05-23
U00697,New,Android,0,Control,0,0,0,0.0,2026-05-16
U00698,Returning,iOS,1,Banner,0,1,0,0.0,2026-05-20
U00699,New,iOS,0,Control,0,0,0,0.0,2026-05-27
U00700,Returning,Android,1,Banner,0,0,0,0.0,2026-05-02
U00701,Returning,Android,0,Control,0,0,0,0.0,2026-05-22
U00702,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-05
U00703,New,Android,1,Merchandising Card,1,0,4,115.61,2026-05-07
U00704,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-25
U00705,New,Android,0,Control,0,0,0,0.0,2026-05-20
U00706,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-23
U00707,New,iOS,0,Control,0,0,0,0.0,2026-05-19
U00708,High Value,Android,0,Control,1,0,0,0.0,2026-05-20
U00709,New,Android,0,Control,0,0,0,0.0,2026-05-04
U00710,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-02
U00711,High Value,Android,0,Control,1,1,3,167.87,2026-05-26
U00712,Returning,iOS,0,Control,0,1,0,0.0,2026-05-03
U00713,Returning,Android,1,Pop-up,0,0,0,0.0,2026-05-03
U00714,Returning,iOS,0,Control,0,1,0,0.0,2026-05-17
U00715,Returning,Android,0,Control,0,0,0,0.0,2026-05-15
U00716,Reactivated,Android,1,Banner,0,1,0,0.0,2026-05-26
U00717,High Value,iOS,0,Control,0,0,0,0.0,2026-05-12
U00718,Reactivated,iOS,1,Banner,1,1,1,20.88,2026-05-13
U00719,New,Android,0,Control,0,0,0,0.0,2026-05-17
U00720,High Value,Android,1,Merchandising Card,1,0,3,111.82,2026-05-15
U00721,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-03
U00722,New,iOS,0,Control,0,0,0,0.0,2026-05-20
U00723,New,iOS,0,Control,0,0,0,0.0,2026-05-09
U00724,High Value,Android,0,Control,1,0,2,114.11,2026-05-14
U00725,Returning,Android,1,Banner,1,0,0,0.0,2026-05-23
U00726,High Value,iOS,0,Control,0,1,0,0.0,2026-05-27
U00727,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-05
U00728,High Value,iOS,1,Banner,0,0,0,0.0,2026-05-21
U00729,New,iOS,0,Control,0,0,0,0.0,2026-05-24
U00730,New,Android,1,Banner,0,0,0,0.0,2026-05-28
U00731,New,iOS,1,Banner,0,1,0,0.0,2026-05-05
U00732,High Value,iOS,1,Banner,0,1,0,0.0,2026-05-20
U00733,Returning,Android,1,Banner,1,0,1,41.62,2026-05-21
U00734,Returning,Android,0,Control,0,0,0,0.0,2026-05-10
U00735,Returning,Android,0,Control,1,0,0,0.0,2026-05-10
U00736,High Value,Android,0,Control,0,0,0,0.0,2026-05-01
U00737,Returning,Android,1,Merchandising Card,1,1,1,28.14,2026-05-28
U00738,High Value,iOS,0,Control,0,0,0,0.0,2026-05-10
U00739,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-20
U00740,Returning,Android,0,Control,0,1,0,0.0,2026-05-10
U00741,Returning,iOS,1,Pop-up,1,1,3,65.11,2026-05-24
U00742,New,Android,1,Pop-up,0,0,0,0.0,2026-05-04
U00743,High Value,Android,1,Banner,0,0,0,0.0,2026-05-27
U00744,Returning,iOS,0,Control,1,0,1,33.6,2026-05-15
U00745,New,Android,0,Control,0,0,0,0.0,2026-05-07
U00746,High Value,Android,1,Merchandising Card,0,1,0,0.0,2026-05-08
U00747,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-07
U00748,Returning,iOS,0,Control,0,1,0,0.0,2026-05-07
U00749,Reactivated,Android,1,Banner,0,1,0,0.0,2026-05-26
U00750,Returning,iOS,0,Control,0,0,0,0.0,2026-05-25
U00751,New,iOS,1,Pop-up,0,1,0,0.0,2026-05-26
U00752,Reactivated,iOS,1,Pop-up,0,0,0,0.0,2026-05-03
U00753,Returning,iOS,1,Banner,1,0,2,86.31,2026-05-22
U00754,New,Android,0,Control,0,0,0,0.0,2026-05-15
U00755,New,Android,0,Control,0,0,0,0.0,2026-05-05
U00756,High Value,Android,1,Pop-up,0,0,0,0.0,2026-05-15
U00757,Returning,Android,1,Pop-up,0,0,0,0.0,2026-05-27
U00758,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-13
U00759,High Value,iOS,0,Control,0,1,0,0.0,2026-05-14
U00760,High Value,iOS,0,Control,1,1,0,0.0,2026-05-08
U00761,New,Android,0,Control,0,0,0,0.0,2026-05-27
U00762,New,iOS,1,Pop-up,0,0,0,0.0,2026-05-26
U00763,New,Android,1,Banner,0,1,0,0.0,2026-05-12
U00764,High Value,iOS,1,Banner,0,1,0,0.0,2026-05-23
U00765,New,Android,0,Control,0,1,0,0.0,2026-05-17
U00766,Returning,Android,0,Control,0,0,0,0.0,2026-05-03
U00767,High Value,iOS,1,Banner,0,0,0,0.0,2026-05-09
U00768,High Value,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-17
U00769,Returning,iOS,0,Control,0,0,0,0.0,2026-05-10
U00770,High Value,Android,0,Control,1,0,2,127.45,2026-05-04
U00771,New,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-20
U00772,High Value,Android,0,Control,0,0,0,0.0,2026-05-12
U00773,New,iOS,1,Banner,0,0,0,0.0,2026-05-22
U00774,Returning,iOS,0,Control,0,1,0,0.0,2026-05-22
U00775,High Value,iOS,1,Banner,1,0,1,61.49,2026-05-26
U00776,New,Android,1,Merchandising Card,1,0,1,25.82,2026-05-19
U00777,New,iOS,0,Control,0,0,0,0.0,2026-05-10
U00778,High Value,Android,1,Banner,0,0,0,0.0,2026-05-21
U00779,High Value,Android,0,Control,1,0,0,0.0,2026-05-07
U00780,Returning,iOS,0,Control,1,1,0,0.0,2026-05-17
U00781,Returning,iOS,0,Control,1,0,1,27.49,2026-05-07
U00782,Returning,Android,1,Banner,0,0,0,0.0,2026-05-10
U00783,New,iOS,0,Control,1,0,1,24.98,2026-05-27
U00784,Returning,iOS,0,Control,1,0,2,70.22,2026-05-21
U00785,New,Android,0,Control,0,1,0,0.0,2026-05-04
U00786,Reactivated,iOS,1,Merchandising Card,1,0,1,29.44,2026-05-15
U00787,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-18
U00788,Returning,Android,0,Control,0,0,0,0.0,2026-05-15
U00789,Returning,iOS,0,Control,0,1,0,0.0,2026-05-15
U00790,Reactivated,Android,1,Banner,0,0,0,0.0,2026-05-11
U00791,New,iOS,0,Control,0,1,0,0.0,2026-05-22
U00792,Returning,Android,1,Pop-up,0,1,0,0.0,2026-05-19
U00793,Returning,Android,0,Control,0,1,0,0.0,2026-05-11
U00794,Returning,iOS,1,Pop-up,1,0,1,24.88,2026-05-11
U00795,New,Android,0,Control,0,0,0,0.0,2026-05-11
U00796,High Value,Android,0,Control,1,0,2,110.91,2026-05-19
U00797,Reactivated,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-10
U00798,Returning,Android,1,Pop-up,0,1,0,0.0,2026-05-01
U00799,Returning,iOS,0,Control,0,0,0,0.0,2026-05-24
U00800,Reactivated,Android,1,Merchandising Card,1,1,2,46.33,2026-05-27
U00801,High Value,Android,0,Control,0,0,0,0.0,2026-05-15
U00802,New,iOS,1,Pop-up,1,0,2,75.84,2026-05-28
U00803,Returning,iOS,0,Control,1,1,1,35.21,2026-05-04
U00804,Returning,iOS,0,Control,0,0,0,0.0,2026-05-23
U00805,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-19
U00806,High Value,iOS,0,Control,0,0,0,0.0,2026-05-15
U00807,Reactivated,Android,1,Banner,1,0,1,26.31,2026-05-08
U00808,Reactivated,iOS,1,Banner,0,1,0,0.0,2026-05-08
U00809,Returning,Android,1,Merchandising Card,1,1,3,158.88,2026-05-11
U00810,New,Android,1,Banner,0,1,0,0.0,2026-05-01
